Motorista,1
Ônibus,A
Via,Batalhão PM/Av. Nações
18:04,,,Equipadora Cordeiro (Alto do Cruzeiro),-9.4311731,-40.4982871
18:07,,,Parque Lagoa de Calú,-9.4254263,-40.5001298
19:10,,,Canteiro de Obras - Juazeiro,-9.4199554,-40.5012024
19:15,,,TV São Francisco,-9.4152533,-40.5011091
19:20,,,UNIVASF Campus Juazeiro,-9.4115315,-40.5127180
Motorista,10
Ônibus,D
Via,Av. 7 de Setembro
18:10,,,UNIVASF Campus Ciências Agrárias - CCA,-9.3249321,-40.5497429
18:20,,,IF Sertão,-9.3632223,-40.5449507
18:23,,,Entrada do Bairro Quati,-9.3652831,-40.5437495
18:27,,,SAMU (Jardim Amazonas),-9.3781393,-40.5350712
18:30,,,Feira da Cohab Massangano (Jardim Amazonas),-9.3797931,-40.5334080
18:35,,,Posto São Francisco,-9.3862089,-40.523701
18:38,,,Delegacia do Ouro Preto,-9.3831692,-40.5161674
18:40,,,Espacial/Palhoça,-9.3812650,-40.5120865
18:42,,,Canteiro de Obras (Av. 7 de Set),-9.3761590,-40.4952260
18:48,,,Mecânica Bahia,-9.3755787,-40.4948350
18:50,,,Escola Adelina Almeida,-9.3838350,-40.4890913
18:53,,,Supermercado G Barbosa,-9.3900612,-40.4892109
18:55,,,Nissan,-9.3952276,-40.4903477
18:57,,,Ministério Público,-9.3970594,-40.4925850
19:00,,,UNIVASF Campus Petrolina Centro,-9.390007,-40.4981706
19:10,,,Supermercado G Barbosa - Santo Antônio,-9.413398,-40.5064117
19:15,,,UNIVASF Campus Juazeiro,-9.4115315,-40.5127180
Motorista,11
Ônibus,B
Via,7/Honorato/Nilo Coelho
18:30,,,UNIVASF Campus Juazeiro,-9.4115315,-40.5127180
18:32,,,Sanfra Motos,-9.4128318,-40.5064965
18:36,,,Estação Velha / Cooperativa Brasil,-9.4289045,-40.5040705
18:38,,,Farmácia Popular (João XXIII),-9.4341840,-40.5012915
18:40,,,Verdão,-9.4423999,-40.4934499
18:43,,,Ao Lado do Batalhão da PM,-9.4420700,-40.4928630
18:45,,,Posto Raul Lins (Castelo Branco),-9.4385940,-40.4947960
18:48,,,Equipadora Cordeiro (Alto do Cruzeiro),-9.4311731,-40.4982871
18:50,,,Parque Lagoa de Calú,-9.4254263,-40.5001298
18:52,,,Canteiro de Obras - Juazeiro,-9.4199554,-40.5012024
18:55,,,TV São Francisco,-9.4152533,-40.5011091
19:00,,,Terminal de Juazeiro,-9.4147029,-40.5050696
19:05,,,SAF,-9.4171724,-40.5071548
19:07,,,Rodoviária - Petrolina (Av. das Nações),-9.3911975,-40.5082167
19:10,,,Sindicato Rural dos Trabalhadores,-9.3886531,-40.5089496
19:13,,,Praça da Sementeira,-9.3858601,-40.5096870
19:16,,,Sabel São Francisco Bebidas (Av. Inte Airton Senna),-9.3828549,-40.5028950
19:18,,,Park Mundo da Lua (Av. Integração),-9.3853735,-40.4980213
19:20,,,Caixa d’água Compesa,-9.3905530,-40.5010440
19:22,,,UNIVASF Campus Petrolina Centro,-9.390007,-40.4981706
19:24,,,Bar da Tripa,-9.3972835,-40.4914568
19:26,,,Supermercado G Barbosa,-9.3900612,-40.4892109
19:30,,,Grande Rio Veículos,-9.3856892,-40.4889025
19:32,,,Posto Big Brother,-9.3775827,-40.4884254
19:35,,,Mecânica Bahia,-9.3755787,-40.4948350
19:38,,,Colina Auto Peças,-9.3779927,-40.5044229
19:40,,,Rádio Grande Rio,-9.3788273,-40.5069060
19:42,,,Vila Militar,-9.3825183,-40.5155782
19:44,,,Posto São Francisco,-9.3862089,-40.523701
19:47,,,Feira da Cohab Massangano (Jardim Amazonas),-9.3797931,-40.5334080
19:49,,,SAMU (Jardim Amazonas),-9.3781393,-40.5350712
19:52,,,Distribuidora COMPARE,-9.3747749,-40.5391531
19:58,,,Disk Auto Elétrico,-9.3829547,-40.5417454
20:03,,,Everest Motos,-9.3839268,-40.5421233
20:05,,,Posto Entrada do Rio Corrente (ALE),-9.3935054,-40.5435162
20:07,,,Rotatória da Tapera,-9.3919001,-40.5242130
20:10,,,Plante Bem,-9.3948461,-40.5201113
20:13,,,Zé Nilton Automóveis,-9.3916051,-40.5181870
20:15,,,Del Veículos,-9.3941630,-40.5103180
20:25,,,Supermercado G Barbosa - Santo Antônio,-9.413398,-40.5064117
20:30,,,UNIVASF Campus Juazeiro,-9.4115315,-40.5127180
Motorista,11
Ônibus,C
Via,Av. 7 de Setembro
21:15,,,UNIVASF Campus Juazeiro,-9.4115315,-40.5127180
21:20,,,Terminal de Juazeiro,-9.4147029,-40.5050696
21:30,,,SAF,-9.4171724,-40.5071548
21:32,,,Rodoviária - Petrolina (Av. das Nações),-9.3911975,-40.5082167
21:33,,,Sindicato Rural dos Trabalhadores,-9.3886531,-40.5089496
21:35,,,Praça da Sementeira,-9.3858601,-40.5096870
21:38,,,Sabel São Francisco Bebidas (Av. Inte Airton Senna),-9.3828549,-40.5028950
21:40,,,Park Mundo da Lua (Av. Integração),-9.3853735,-40.4980213
21:43,,,Caixa d’água Compesa,-9.3905530,-40.5010440
21:45,,,UNIVASF Campus Petrolina Centro,-9.390007,-40.4981706
Motorista,10
Ônibus,D
Via,Batalhão-PM/Nilo Coelho/7 Set/Honorato
22:15,,,UNIVASF Campus Juazeiro,-9.4115315,-40.5127180
22:16,,,Sanfra Motos,-9.4128318,-40.5064965
22:18,,,Estação Velha / Cooperativa Brasil,-9.4289045,-40.5040705
22:19,,,Verdão,-9.4423999,-40.4934499
22:21,,,Ao Lado do Batalhão da PM,-9.4420700,-40.4928630
22:22,,,Equipadora Cordeiro (Alto do Cruzeiro),-9.4311731,-40.4982871
22:25,,,Parque Lagoa de Calú,-9.4254263,-40.5001298
22:26,,,Terminal de Juazeiro,-9.4147029,-40.5050696
22:30,,,Corpo de Bombeiros Petrolina,-9.3926553,-40.5095519
22:31,,,Praça da Ambiental (Av. Nilo Coelho),-9.3897498,-40.5104459
22:32,,,Praça da Sementeira,-9.3858601,-40.5096870
22:34,,,INCRA (Av. Integração),-9.3840076,-40.5061997
22:36,,,Sabel São Francisco Bebidas (Av. Inte Airton Senna),-9.3828549,-40.5028950
22:37,,,Park Mundo da Lua (Av. Integração),-9.3853735,-40.4980213
22:40,,,UNIVASF Campus Petrolina Centro,-9.390007,-40.4981706
22:43,,,Supermercado G Barbosa,-9.3900612,-40.4892109
22:46,,,Posto Big Brother,-9.3775827,-40.4884254
22:48,,,Mecânica Bahia,-9.3755787,-40.4948350
22:49,,,Colina Auto Peças,-9.3779927,-40.5044229
22:51,,,Rádio Grande Rio,-9.3788273,-40.5069060
22:53,,,Vila Militar,-9.3825183,-40.5155782
22:55,,,Posto São Francisco,-9.3862089,-40.523701
22:57,,,Feira da Cohab Massangano (Jardim Amazonas),-9.3797931,-40.5334080
23:00,,,Distribuidora COMPARE,-9.3747749,-40.5391531
23:02,,,Disk Auto Elétrico,-9.3829547,-40.5417454
23:03,,,Everest Motos,-9.3839268,-40.5421233
23:05,,,Posto Entrada do Rio Corrente (ALE),-9.3935054,-40.5435162
23:07,,,Rotatória da Tapera,-9.3919001,-40.5242130
23:10,,,Plante Bem,-9.3948461,-40.5201113
23:12,,,Zé Nilton Automóveis,-9.3916051,-40.5181870
23:15,,,Del Veículos,-9.3941630,-40.5103180
23:25,,,UNIVASF Campus Juazeiro,-9.4115315,-40.5127180
Motorista,11
Ônibus,C
Via,Av. 7 de Setembro/Honorato/Batalhão-PM
22:15,,,UNIVASF Campus Petrolina Centro,-9.390007,-40.4981706
22:17,,,Bar da Tripa,-9.3972835,-40.4914568
22:19,,,Supermercado G Barbosa,-9.3900612,-40.4892109
22:22,,,Posto Big Brother,-9.3775827,-40.4884254
22:25,,,Mecânica Bahia,-9.3755787,-40.4948350
22:27,,,Colina Auto Peças,-9.3779927,-40.5044229
22:30,,,Rádio Grande Rio,-9.3788273,-40.5069060
22:33,,,Vila Militar,-9.3825183,-40.5155782
22:35,,,Posto São Francisco,-9.3862089,-40.523701
22:38,,,Feira da Cohab Massangano (Jardim Amazonas),-9.3797931,-40.5334080
22:40,,,SAMU (Jardim Amazonas),-9.3781393,-40.5350712
22:42,,,Distribuidora COMPARE,-9.3747749,-40.5391531
22:46,,,Disk Auto Elétrico,-9.3829547,-40.5417454
22:49,,,Everest Motos,-9.3839268,-40.5421233
22:51,,,Posto Entrada do Rio Corrente (ALE),-9.3935054,-40.5435162
22:53,,,Rotatória da Tapera,-9.3919001,-40.5242130
22:55,,,Plante Bem,-9.3948461,-40.5201113
22:59,,,Zé Nilton Automóveis,-9.3916051,-40.5181870
23:02,,,Del Veículos,-9.3941630,-40.5103180
23:12,,,Supermercado G Barbosa - Santo Antônio,-9.413398,-40.5064117
23:17,,,Estação Velha / Cooperativa Brasil,-9.4289045,-40.5040705
23:19,,,Farmácia Popular (João XXIII),-9.4341840,-40.5012915
23:21,,,Verdão,-9.4423999,-40.4934499
23:23,,,Ao Lado do Batalhão da PM,-9.4420700,-40.4928630
23:25,,,Posto Raul Lins (Castelo Branco),-9.4385940,-40.4947960
23:27,,,Equipadora Cordeiro (Alto do Cruzeiro),-9.4311731,-40.4982871
23:30,,,Parque Lagoa de Calú,-9.4254263,-40.5001298
23:32,,,Canteiro de Obras - Juazeiro,-9.4199554,-40.5012024
23:35,,,Terminal de Juazeiro,-9.4147029,-40.5050696
23:40,,,UNIVASF Campus Juazeiro,-9.4115315,-40.5127180
